time,n_trips,avg_miles,avg_duration[s]
1339675200,25030.0,2.6356375,918.8887
1339678800,24363.0,2.8765013,933.91504
1339682400,25413.0,2.9283717,943.3817
1339686000,22169.0,2.93269,969.45734
1339689600,17975.0,3.0808637,953.4415
1339693200,22972.0,2.8474982,927.7711
1339696800,29453.0,2.6523972,863.9537
1339700400,32206.0,2.5854347,745.81604
1339704000,31941.0,2.7531135,725.0077
1339707600,31802.0,2.951706,791.0558
1339711200,31478.0,3.1100912,762.6396
1339714800,29452.0,3.2188044,765.3781
1339718400,25971.0,3.1857414,709.67694
1339722000,17769.0,3.3566756,673.76227
1339725600,11543.0,3.3663588,647.54144
1339729200,7210.0,3.5675895,653.7673
1339732800,5285.0,4.288025,680.94666
1339736400,5525.0,4.627037,660.269
1339740000,12425.0,3.4921322,604.6452
1339743600,21498.0,2.945546,682.2729
1339747200,26823.0,2.6252673,785.6787
1339750800,25895.0,2.6042237,863.543
1339754400,23636.0,2.6670759,866.7509
1339758000,23127.0,2.646102,867.5887
1339761600,23816.0,2.701789,864.22723
1339765200,23028.0,2.913379,900.38794
1339768800,24721.0,2.9438407,949.5644
1339772400,21460.0,2.9358904,1002.1452
1339776000,17178.0,3.0311868,995.216
1339779600,22089.0,2.9002123,972.62085
1339783200,28801.0,2.6779287,853.86835
1339786800,31879.0,2.6007972,766.18994
1339790400,30112.0,2.7741768,737.61066
1339794000,30350.0,2.8454895,730.03217
1339797600,31388.0,2.9596882,756.76294
1339801200,31798.0,3.0122428,789.5868
1339804800,30153.0,3.089028,778.8001
1339808400,26786.0,3.1563022,713.94604
1339812000,22763.0,3.2663767,693.4821
1339815600,17180.0,3.4764395,690.2874
1339819200,11003.0,3.7364383,680.732
1339822800,5311.0,4.654042,689.63153
1339826400,5449.0,4.552581,668.4951
1339830000,7619.0,3.6701634,600.51636
1339833600,11437.0,3.2048616,603.22797
1339837200,16446.0,2.690947,603.3051
1339840800,19369.0,2.6393178,648.962
1339844400,21495.0,2.6911573,704.3014
1339848000,22613.0,2.6473858,720.7669
1339851600,23393.0,2.653147,739.8453
1339855200,22706.0,2.7899082,767.27844
1339858800,21734.0,2.864564,791.962
1339862400,19534.0,2.8648434,765.5684
1339866000,23171.0,2.8050444,761.68713
1339869600,26414.0,2.6588416,752.88074
1339873200,28695.0,2.5841184,730.5051
1339876800,24977.0,2.718857,694.14355
1339880400,25880.0,2.6612148,685.6609
1339884000,29308.0,2.7261624,718.13855
1339887600,30381.0,2.8715181,760.04083
1339891200,28730.0,2.9801981,755.4363
1339894800,26317.0,3.1161168,707.02246
1339898400,22027.0,3.2830327,683.4614
1339902000,16811.0,3.5035875,690.26843
1339905600,10990.0,3.8797038,697.4392
1339909200,4927.0,4.5538383,682.87964
1339912800,4441.0,4.9684987,676.6967
1339916400,5948.0,4.3426785,619.0496
1339920000,7936.0,3.740293,597.7048
1339923600,12255.0,3.1281042,567.766
1339927200,16852.0,2.9453752,586.50977
1339930800,19526.0,2.889813,620.75726
1339934400,20908.0,2.968977,678.23157
1339938000,21578.0,3.2073398,731.1435
1339941600,21617.0,3.2011864,765.9981
1339945200,20026.0,3.4870746,812.1568
1339948800,18795.0,3.5175736,827.4302
1339952400,21105.0,3.3631556,796.091
1339956000,22470.0,3.238461,761.8862
1339959600,22515.0,2.9987855,699.00726
1339963200,21035.0,3.1296837,697.4757
1339966800,21443.0,3.1593628,697.5978
1339970400,20097.0,3.3686032,700.99506
1339974000,16952.0,3.6631625,701.7319
1339977600,11229.0,3.923917,678.4492
1339981200,6648.0,3.7830946,644.731
1339984800,4063.0,3.4912417,624.3202
1339988400,2899.0,3.7968335,640.78406
1339992000,2908.0,5.0709844,728.3803
1339995600,4690.0,4.98468,662.5531
1339999200,12381.0,3.668242,632.003
1340002800,20683.0,3.1163013,730.0513
1340006400,25076.0,2.8087726,806.4597
1340010000,24008.0,2.6626236,785.7566
1340013600,20416.0,2.7934847,775.9098
1340017200,20518.0,2.87211,779.4785
1340020800,21636.0,2.7478673,768.33575
1340024400,21624.0,2.9945612,802.5377
1340028000,22476.0,2.9537263,813.4755
1340031600,21796.0,3.0090144,834.70636
1340035200,19560.0,2.9086084,779.74994
1340038800,24970.0,2.8060641,771.11957
1340042400,29565.0,2.602682,719.8983
1340046000,29242.0,2.6803265,638.08826
1340049600,26938.0,2.8758671,632.8335
1340053200,26926.0,3.0893037,662.581
1340056800,24211.0,3.082273,660.2177
1340060400,17952.0,3.4378684,695.16296
1340064000,12084.0,3.6315877,691.31366
1340067600,7214.0,3.565875,646.4071
1340071200,4384.0,3.5154622,635.6934
1340074800,2838.0,3.7769706,645.37634
1340078400,2448.0,4.5482044,677.0511
1340082000,4293.0,4.445255,620.5281
1340085600,12162.0,3.1332452,566.55383
1340089200,22077.0,2.8246057,674.03455
1340092800,27602.0,2.5670798,799.5994
1340096400,26536.0,2.4622545,830.2298
1340100000,23357.0,2.5027258,814.7857
1340103600,22882.0,2.6251872,832.59735
1340107200,24037.0,2.6063406,832.06805
1340110800,23975.0,2.7589364,840.0709
1340114400,26682.0,2.8041055,863.1455
1340118000,23113.0,2.8346252,886.39
1340121600,19100.0,2.927507,860.1195
1340125200,23935.0,2.7618792,845.0562
1340128800,30962.0,2.5200639,782.663
1340132400,31785.0,2.57882,688.429
1340136000,29941.0,2.7958927,671.7239
1340139600,30633.0,2.9368603,684.189
1340143200,28221.0,3.019948,681.00323
1340146800,23433.0,3.2314255,674.0926
1340150400,16229.0,3.3645356,671.2699
1340154000,9374.0,3.2354035,625.10254
1340157600,5867.0,3.3482351,618.6175
1340161200,3950.0,3.6887689,660.84607
1340164800,3163.0,4.3221083,668.48846
1340168400,4514.0,4.4219804,621.74634
1340172000,12693.0,3.139212,565.8713
1340175600,23134.0,2.7601857,672.0172
1340179200,27918.0,2.5035374,825.58325
1340182800,27448.0,2.4184487,867.6341
1340186400,25451.0,2.4887235,839.16473
1340190000,26049.0,2.5377545,863.73755
1340193600,26450.0,2.5151317,874.58417
1340197200,26141.0,2.6838863,887.6234
1340200800,26478.0,2.743579,881.02216
1340204400,24508.0,2.8359845,885.0855
1340208000,19122.0,2.939895,897.532
1340211600,23678.0,2.7743938,900.48865
1340215200,30515.0,2.5498023,820.39734
1340218800,33712.0,2.5193293,748.5932
1340222400,32024.0,2.7221038,693.3191
1340226000,32722.0,2.8868816,692.8106
1340229600,30868.0,3.0658238,723.3719
1340233200,26218.0,3.1333048,702.61163
1340236800,18514.0,3.3132873,677.9849
1340240400,11035.0,3.3432555,635.9265
1340244000,6851.0,3.4738083,639.61346
1340247600,4274.0,3.7086747,643.78613
1340251200,3466.0,4.4930186,675.42645
1340254800,4645.0,4.608837,636.5565
1340258400,13114.0,3.2079766,580.2098
1340262000,23869.0,2.7927067,680.9466
1340265600,28792.0,2.529116,793.79565
1340269200,27968.0,2.4248343,834.9258
1340272800,25727.0,2.4867115,829.26605
1340276400,25840.0,2.5851834,849.5473
1340280000,26721.0,2.6100676,853.16595
1340283600,26822.0,2.6896703,854.9301
1340287200,27450.0,2.8399334,891.57996
1340290800,23938.0,2.8646853,921.5677
1340294400,18820.0,2.9293659,896.1409
1340298000,23730.0,2.8484988,908.73706
1340301600,31118.0,2.6074011,823.04224
1340305200,34837.0,2.5673647,733.6073
1340308800,33018.0,2.7092478,718.1557
1340312400,33662.0,2.9068596,728.5956
1340316000,32188.0,3.0357609,742.6953
1340319600,30351.0,3.120384,710.3492
1340323200,25793.0,3.1592283,699.3311
1340326800,17047.0,3.1729586,663.1225
1340330400,11058.0,3.2741628,637.97986
1340334000,7233.0,3.442388,643.0966
1340337600,5106.0,4.320657,676.6091
1340341200,5339.0,4.698079,647.6449
1340344800,12504.0,3.3938596,597.34094
1340348400,21976.0,2.8801508,679.4167
1340352000,27652.0,2.572093,785.99414
1340355600,27129.0,2.5843039,842.25806
1340359200,24666.0,2.5197344,817.3408
1340362800,25295.0,2.630876,827.87305
1340366400,25206.0,2.6490924,856.82996
1340370000,23807.0,2.793512,874.1209
1340373600,24538.0,2.6537104,998.31934
1340377200,19313.0,2.7346518,993.79425
1340380800,17357.0,2.8049197,890.51355
1340384400,23459.0,2.6728113,871.2839
1340388000,31198.0,2.4996505,847.9116
1340391600,31525.0,2.6021237,794.57245
1340395200,29630.0,2.7328756,756.52747
1340398800,31096.0,2.76317,739.0439
1340402400,31958.0,2.895795,759.91864
1340406000,31774.0,3.0637376,760.9639
1340409600,29827.0,3.2350614,724.1448
1340413200,26678.0,3.3301108,689.10266
1340416800,22885.0,3.2413228,687.26184
1340420400,16648.0,3.4051847,693.34033
1340424000,10501.0,3.9358637,700.9555
1340427600,4968.0,4.905118,711.6433
1340431200,5363.0,4.598061,662.45703
1340434800,7644.0,3.7843482,619.8897
1340438400,11791.0,3.3921287,634.6422
1340442000,15958.0,2.9516573,660.463
1340445600,19671.0,2.9276762,715.49133
1340449200,22039.0,2.7917411,750.26575
1340452800,22553.0,2.6850812,774.176
1340456400,23475.0,2.8236964,815.41876
1340460000,23168.0,2.9039218,812.1988
1340463600,22048.0,2.901191,801.1132
1340467200,19515.0,2.9374468,777.32574
1340470800,22625.0,2.8235946,781.1637
1340474400,26042.0,2.6620262,785.0835
1340478000,28330.0,2.6067271,753.64264
1340481600,25494.0,2.6769037,693.19775
1340485200,26415.0,2.7240548,700.4376
1340488800,29857.0,2.7546823,739.4952
1340492400,32002.0,2.879566,784.4697
1340496000,30881.0,2.9882858,760.9023
1340499600,27704.0,3.0567086,694.7116
1340503200,24422.0,3.2088876,677.2277
1340506800,19518.0,3.480266,688.15924
1340510400,12353.0,3.7708368,683.3454
1340514000,5798.0,4.563587,684.77924
1340517600,4861.0,4.812168,677.3121
1340521200,5843.0,4.4124317,640.5234
1340524800,8244.0,3.4473858,582.4774
1340528400,12282.0,3.1416724,590.58026
1340532000,17329.0,2.9361665,618.33075
1340535600,19818.0,2.9910598,684.5698
1340539200,20675.0,2.9290438,759.5029
1340542800,21016.0,3.1810381,845.4246
1340546400,20833.0,3.234516,886.73834
1340550000,18886.0,3.4569392,891.99695
1340553600,17423.0,3.4192917,869.51526
1340557200,19497.0,3.3519814,871.8383
1340560800,22149.0,3.250122,829.7562
1340564400,21823.0,3.0296783,771.22174
1340568000,20590.0,3.2011485,772.99817
1340571600,21339.0,3.2313392,757.45685
1340575200,20024.0,3.3578227,755.0026
1340578800,19463.0,3.4349122,737.6835
1340582400,13739.0,3.8038023,710.97705
1340586000,8523.0,3.6199,665.37067
1340589600,5398.0,3.6184611,645.3516
1340593200,3856.0,3.780812,646.47015
1340596800,3556.0,4.9544315,718.80426
1340600400,5105.0,5.105786,682.628
1340604000,12760.0,3.3854167,595.016
1340607600,21581.0,2.8759606,681.26544
1340611200,25820.0,2.5057821,797.4693
1340614800,23919.0,2.4880943,791.20874
1340618400,20359.0,2.6290753,756.91876
1340622000,20352.0,2.807812,784.80023
1340625600,21504.0,2.7583728,774.9044
1340629200,21143.0,2.826671,768.7665
1340632800,21872.0,2.9047878,800.56274
1340636400,20971.0,2.9668832,810.5552
1340640000,20555.0,2.8858953,841.4802
1340643600,22076.0,2.6564739,810.9614
1340647200,29290.0,2.4468126,735.4371
1340650800,28747.0,2.717135,673.30084
1340654400,25702.0,3.0632687,677.5714
1340658000,25176.0,3.176659,666.7903
1340661600,23854.0,3.2503076,667.00354
1340665200,18359.0,3.4964142,669.15063
1340668800,12808.0,3.859013,681.0267
1340672400,8090.0,4.184139,679.87256
1340676000,4854.0,4.036379,664.19653
1340679600,3136.0,3.7659743,630.88806
1340683200,2882.0,4.434481,669.7415
1340686800,4468.0,4.6166716,640.62714
1340690400,12164.0,3.1534274,569.0128
1340694000,21316.0,2.8268154,685.7013
1340697600,26354.0,2.6762843,813.4032
1340701200,25960.0,2.4742815,820.93665
1340704800,23389.0,2.6472864,819.44147
1340708400,22029.0,2.6491747,835.99365
1340712000,23663.0,2.602175,854.89923
1340715600,23036.0,2.7671058,874.626
1340719200,24024.0,2.8173194,885.53845
1340722800,21964.0,2.8960803,896.35474
1340726400,17681.0,2.9588041,909.91785
1340730000,21654.0,2.8364449,920.6905
1340733600,28838.0,2.5191562,804.6245
1340737200,31521.0,2.5834224,703.9589
1340740800,29478.0,2.8383565,691.83606
1340744400,30080.0,2.9757915,713.52856
1340748000,29206.0,3.1322575,719.7005
1340751600,24000.0,3.2563148,721.7261
1340755200,16421.0,3.399726,713.62634
1340758800,9843.0,3.3947792,656.1009
1340762400,6082.0,3.478165,644.52185
1340766000,4117.0,3.6736503,655.2373
1340769600,3311.0,4.38369,681.592
1340773200,4615.0,4.4559855,629.4097
1340776800,12277.0,3.088503,557.1507
1340780400,22007.0,2.8364303,671.4909
1340784000,26974.0,2.551818,801.14734
1340787600,26570.0,2.5488148,866.3941
1340791200,23266.0,2.5181336,847.4024
1340794800,23658.0,2.5315242,850.3901
1340798400,24450.0,2.561828,906.50525
1340802000,24320.0,2.7321377,906.0814
1340805600,24552.0,2.894261,936.0765
1340809200,21938.0,2.8651268,916.8341
1340812800,18031.0,2.9730697,908.3746
1340816400,22737.0,2.8007267,937.3949
1340820000,29012.0,2.5652833,889.15454
1340823600,31766.0,2.4892194,783.4728
1340827200,30410.0,2.8005078,756.24
1340830800,31067.0,2.9451227,734.3398
1340834400,30223.0,3.14212,758.7038
1340838000,26752.0,3.270218,762.5985
1340841600,19830.0,3.403456,746.4463
1340845200,11951.0,3.365231,680.1874
1340848800,7432.0,3.4527571,651.0444
1340852400,4736.0,3.6141398,641.0017
1340856000,3827.0,4.361091,679.47845
1340859600,4721.0,4.5734143,633.8642
1340863200,12804.0,3.2141814,578.19714
1340866800,21967.0,2.8691204,685.84534
1340870400,26842.0,2.5755072,814.058
1340874000,26774.0,2.4901714,851.9277
1340877600,23938.0,2.5718372,848.9357
1340881200,23736.0,2.608731,864.75946
1340884800,24877.0,2.5816607,873.1881
1340888400,25015.0,2.7805197,913.9667
1340892000,25213.0,2.8635023,948.6816
1340895600,22300.0,2.942458,954.09235
1340899200,17930.0,3.024394,950.0721
1340902800,21967.0,2.943678,1012.6772
1340906400,27387.0,2.6216617,982.56323
1340910000,30129.0,2.624544,884.9137
1340913600,29984.0,2.77593,822.5936
1340917200,30913.0,2.9199464,803.4384
1340920800,30942.0,3.076659,784.6337
1340924400,29329.0,3.2672384,768.9214
1340928000,24830.0,3.2776933,724.2446
1340931600,17178.0,3.2374184,671.0097
1340935200,12057.0,3.3117058,646.1405
1340938800,7543.0,3.5193248,653.4444
1340942400,5559.0,4.368347,700.09766
1340946000,5780.0,4.4252844,692.1277
1340949600,12560.0,3.3107646,617.05725
1340953200,21343.0,2.9233696,686.70215
1340956800,26745.0,2.633679,784.16394
1340960400,26231.0,2.5136623,832.813
1340964000,23549.0,2.5641208,835.93494
1340967600,23642.0,2.6458793,860.14844
1340971200,24008.0,2.6427505,869.8769
1340974800,23482.0,2.8368235,887.9274
1340978400,23724.0,2.9016604,970.7548
1340982000,20790.0,2.8904576,1002.46423
1340985600,16598.0,2.9979343,977.3465
1340989200,20623.0,2.909273,970.7025
1340992800,28233.0,2.6446214,844.998
1340996400,32382.0,2.6057522,744.079
1341000000,30057.0,2.7263422,717.31287
1341003600,29999.0,2.8216472,747.07263
1341007200,30457.0,2.8734984,737.36066
1341010800,31284.0,2.989967,749.57446
1341014400,29186.0,3.1081707,738.2741
1341018000,25096.0,3.1520073,706.65063
1341021600,21520.0,3.2653248,689.21094
1341025200,15725.0,3.5023234,687.9674
1341028800,9879.0,4.0354586,709.19556
1341032400,4926.0,4.789362,693.1685
1341036000,5148.0,4.6359925,655.8333
1341039600,7624.0,3.9671009,627.45215
1341043200,10751.0,3.278381,616.983
1341046800,15616.0,2.9205472,644.44745
1341050400,18686.0,2.7891836,679.61597
1341054000,20932.0,2.6831229,714.76526
1341057600,21802.0,2.6198745,730.0941
1341061200,22790.0,2.6813598,760.9206
1341064800,21558.0,2.8060563,745.67267
1341068400,21047.0,2.8340607,742.38763
1341072000,19291.0,2.783759,708.284
1341075600,22270.0,2.7839236,743.59717
1341079200,24882.0,2.6676335,737.1129
1341082800,26660.0,2.5168974,706.0501
1341086400,23286.0,2.685584,683.0583
1341090000,24272.0,2.7010589,679.9609
1341093600,26926.0,2.75522,701.7623
1341097200,28648.0,2.8104007,720.5832
1341100800,27874.0,2.9543393,705.0214
1341104400,25102.0,3.06794,676.4154
1341108000,21632.0,3.2301111,665.8585
1341111600,16789.0,3.5049427,683.8068
1341115200,10631.0,3.8390894,675.5899
1341118800,4976.0,4.6806984,689.4192
1341122400,4481.0,4.9772196,676.83307
1341126000,5281.0,4.466429,635.27155
1341129600,7114.0,3.6709323,589.16473
1341133200,11100.0,3.239683,588.2537
1341136800,15769.0,2.958383,594.9766
1341140400,18813.0,2.885212,623.6657
1341144000,21228.0,2.7724662,640.74286
1341147600,22780.0,2.889545,666.8768
1341151200,24252.0,2.9365706,690.2484
1341154800,20609.0,3.0090303,670.05206
1341158400,19295.0,3.1136913,665.2108
1341162000,21465.0,3.0206351,679.3448
1341165600,21814.0,2.915706,666.1041
1341169200,21039.0,2.8613515,639.4429
1341172800,18808.0,3.0304542,649.021
1341176400,19609.0,3.11768,668.8756
1341180000,18291.0,3.3882377,686.94714
1341183600,14662.0,3.6178432,677.9862
1341187200,10792.0,3.825571,675.9716
1341190800,6334.0,3.7793586,648.98755
1341194400,4060.0,3.6610398,642.69214
1341198000,2812.0,3.97463,682.1998
1341201600,2802.0,4.9223247,722.7088
1341205200,4069.0,4.6512694,636.2799
1341208800,10313.0,3.2673779,560.92145
1341212400,17579.0,2.969098,639.42084
1341216000,22684.0,2.621735,720.15894
1341219600,22573.0,2.5721393,736.5685
1341223200,19081.0,2.5815043,722.513
1341226800,18620.0,2.6805751,740.04364
1341230400,20149.0,2.564583,732.52673
1341234000,20442.0,2.7580671,744.0406
1341237600,21024.0,2.7795098,748.2891
1341241200,20220.0,2.841802,741.70264
1341244800,18170.0,2.7528305,732.31244
1341248400,21902.0,2.5594625,715.68604
1341252000,26138.0,2.5405982,691.934
1341255600,25825.0,2.5561066,617.2916
1341259200,23578.0,2.8044426,622.9363
1341262800,22311.0,2.9155104,639.9836
1341266400,20701.0,3.0718384,643.77386
1341270000,16813.0,3.2188497,652.60376
1341273600,11795.0,3.4469573,647.343
1341277200,7267.0,3.3895144,630.5368
1341280800,4937.0,3.510008,624.05145
1341284400,3007.0,3.7702112,651.4759
1341288000,2534.0,4.634618,685.03394
1341291600,3643.0,4.315146,609.77545
1341295200,9852.0,3.0721169,539.50354
1341298800,16877.0,2.6983316,611.77094
1341302400,23140.0,2.4586775,719.1049
1341306000,23052.0,2.3436453,732.2756
1341309600,19769.0,2.377572,723.09564
1341313200,19966.0,2.4817219,757.83453
1341316800,22094.0,2.5202475,759.5901
1341320400,23351.0,2.5998778,770.84576
1341324000,24237.0,2.5747294,798.3953
1341327600,22837.0,2.6992264,841.7356
1341331200,19068.0,2.7108908,814.8557
1341334800,22440.0,2.625445,765.7068
1341338400,28051.0,2.3980572,668.6451
1341342000,27185.0,2.525199,631.6426
1341345600,25293.0,2.7079413,658.13794
1341349200,26351.0,2.8154218,680.6929
1341352800,25684.0,2.8083138,685.6479
1341356400,25749.0,2.9495,686.1419
1341360000,24010.0,3.0001385,652.8303
1341363600,20699.0,3.0030994,622.9834
1341367200,15967.0,3.0618901,603.6573
1341370800,11301.0,3.3887298,630.74347
1341374400,6912.0,4.024004,666.04614
1341378000,3887.0,4.9523015,689.7718
1341381600,4382.0,4.8716617,671.24554
1341385200,5321.0,4.1665134,621.74554
1341388800,6196.0,3.466104,567.194
1341392400,8790.0,3.0760107,536.7382
1341396000,11795.0,2.9322412,544.4888
1341399600,13997.0,2.7641842,548.1845
1341403200,16279.0,2.7079353,551.2729
1341406800,18270.0,2.7916694,572.8353
1341410400,18445.0,2.885948,591.3451
1341414000,19215.0,2.8568902,590.6
1341417600,18697.0,2.7407937,577.13556
1341421200,20502.0,2.7972639,589.48114
1341424800,22162.0,2.5580893,581.7038
1341428400,22018.0,2.5231369,600.2796
1341432000,20918.0,2.6669793,642.6845
1341435600,18500.0,2.7354345,648.59546
1341439200,20997.0,2.9517298,764.7278
1341442800,20843.0,3.1916647,704.1859
1341446400,17237.0,3.4053936,655.41205
1341450000,11087.0,3.5044506,643.2607
1341453600,6750.0,3.59312,643.2902
1341457200,4208.0,3.7074816,648.04156
1341460800,3295.0,4.29128,673.1809
1341464400,3700.0,4.4077578,622.7027
1341468000,8842.0,3.282604,544.7222
1341471600,14745.0,2.816497,590.45416
1341475200,20350.0,2.524151,671.6772
1341478800,21084.0,2.465167,691.7639
1341482400,18828.0,2.5274847,688.97485
1341486000,19084.0,2.5803864,713.9062
1341489600,20740.0,2.537049,697.6607
1341493200,21056.0,2.6112394,714.4181
1341496800,21445.0,2.674523,751.1693
1341500400,20563.0,2.6423995,738.28015
1341504000,18414.0,2.7660377,721.6671
1341507600,22580.0,2.636023,710.80493
1341511200,25896.0,2.477731,676.12067
1341514800,25574.0,2.42608,622.8797
1341518400,21872.0,2.6965225,624.07916
1341522000,22486.0,2.90143,660.973
1341525600,21877.0,2.8764806,665.67316
1341529200,18543.0,3.1055007,672.0902
1341532800,14242.0,3.1955047,652.54816
1341536400,9804.0,3.1999402,616.4586
1341540000,6907.0,3.2549326,616.66394
1341543600,4695.0,3.5579896,641.2831
1341547200,3641.0,4.0858946,654.72314
1341550800,3725.0,4.226253,609.80835
1341554400,8575.0,3.1841063,548.5486
1341558000,14566.0,2.8395607,601.7448
1341561600,20348.0,2.6033158,690.584
1341565200,20548.0,2.4640164,706.10004
1341568800,18557.0,2.5405807,714.1482
1341572400,19035.0,2.6360466,733.63135
1341576000,20766.0,2.5761278,729.4015
1341579600,21325.0,2.7162385,735.40173
1341583200,22217.0,2.7754238,772.01135
1341586800,20987.0,2.7175882,793.8713
1341590400,19232.0,2.680545,745.3525
1341594000,23171.0,2.6651282,746.3724
1341597600,26461.0,2.4771078,683.4035
1341601200,27930.0,2.4664679,657.211
1341604800,24489.0,2.6611195,659.02325
1341608400,24213.0,2.7710497,698.84674
1341612000,25384.0,2.8093736,725.81274
1341615600,25762.0,2.9709065,747.9972
1341619200,24450.0,3.0633144,732.8975
1341622800,21191.0,3.103985,684.72217
1341626400,17749.0,3.2492397,671.5285
1341630000,13446.0,3.4439762,686.9775
1341633600,8585.0,3.8855166,684.5923
1341637200,4098.0,4.4132752,663.1823
1341640800,4284.0,4.2915235,634.9183
1341644400,6019.0,3.6698732,589.33777
1341648000,8548.0,3.1993594,586.2589
1341651600,12739.0,2.8323689,588.1322
1341655200,15688.0,2.7322857,608.13367
1341658800,17724.0,2.6741495,633.7509
1341662400,19604.0,2.5857253,645.79895
1341666000,21035.0,2.6705084,673.73376
1341669600,19332.0,2.8716674,682.7965
1341673200,18574.0,2.9328167,692.57697
1341676800,18349.0,2.81663,659.9187
1341680400,20268.0,2.7155497,652.68823
1341684000,22413.0,2.719888,679.7328
1341687600,24989.0,2.4926386,669.1818
1341691200,21257.0,2.7194943,636.67065
1341694800,21872.0,2.7735631,647.6626
1341698400,23138.0,2.7806563,670.01843
1341702000,27147.0,2.80455,693.8922
1341705600,26265.0,2.8385932,715.16266
1341709200,22162.0,3.0610616,690.0936
1341712800,17506.0,3.2065663,667.7384
1341716400,13910.0,3.5234158,679.3027
1341720000,9459.0,3.760611,691.52057
1341723600,4467.0,4.71765,701.5223
1341727200,4037.0,4.959059,691.20807
1341730800,5139.0,4.6494894,666.3808
1341734400,6655.0,3.8412132,634.9566
1341738000,10172.0,3.3730779,626.18146
1341741600,14125.0,3.080639,621.17914
1341745200,16806.0,2.999366,616.2793
1341748800,18659.0,2.9856906,640.27185
1341752400,19640.0,3.1634095,682.1007
1341756000,20176.0,3.241256,728.20294
1341759600,19472.0,3.3379111,746.2658
1341763200,18910.0,3.2424712,719.4159
1341766800,20661.0,3.206648,701.4625
1341770400,22212.0,3.1506298,696.38654
1341774000,20809.0,3.0470273,667.4404
1341777600,18928.0,3.3071814,685.907
1341781200,19497.0,3.2987814,690.16534
1341784800,18548.0,3.5266364,704.28595
1341788400,14941.0,3.7273788,688.3837
1341792000,10648.0,4.1038413,694.0811
1341795600,6020.0,3.7495105,643.35333
1341799200,3805.0,3.5183454,630.77
1341802800,2575.0,3.9006255,661.4221
1341806400,2789.0,5.1513305,727.9667
1341810000,4601.0,5.110705,668.40186
1341813600,11863.0,3.4607499,598.1851
1341817200,19759.0,3.1179364,680.76953
1341820800,24733.0,2.7871647,784.6479
1341824400,24412.0,2.7018635,777.387
1341828000,20001.0,2.8697362,750.83124
1341831600,18980.0,2.9420269,782.8265
1341835200,20508.0,2.6523018,735.3929
1341838800,20843.0,2.907436,775.024
1341842400,21588.0,2.9126587,794.15656
1341846000,20659.0,2.9416716,802.79626
1341849600,18790.0,2.9886596,816.37115
1341853200,22625.0,2.8245862,795.02454
1341856800,27887.0,2.6121967,713.0842
1341860400,28097.0,2.6426344,636.2016
1341864000,25236.0,2.8350825,634.101
1341867600,24703.0,3.096678,661.97107
1341871200,22084.0,3.1353695,665.1764
1341874800,17364.0,3.3639903,661.0946
1341878400,11848.0,3.5927253,665.77673
1341882000,6944.0,3.611294,642.32544
1341885600,4339.0,3.6750212,640.8244
1341889200,2938.0,3.7306685,648.1596
1341892800,2542.0,4.4086337,674.7061
1341896400,4181.0,4.622901,638.34753
1341900000,11549.0,2.960137,534.79584
1341903600,20624.0,2.7855067,655.47534
1341907200,26014.0,2.613243,803.8475
1341910800,25312.0,2.4686706,831.7004
1341914400,22008.0,2.5148659,814.2719
1341918000,21310.0,2.59932,848.2502
1341921600,22791.0,2.4801538,825.2214
1341925200,22563.0,2.671423,846.4045
1341928800,23479.0,2.7699058,865.0129
1341932400,21822.0,2.7926195,843.5969
1341936000,19257.0,2.751727,793.3719
1341939600,23319.0,2.7573338,878.98694
1341943200,29606.0,2.4622874,795.13855
1341946800,31651.0,2.504581,683.33966
1341950400,29086.0,2.7927716,679.8392
1341954000,29503.0,2.9431088,686.2734
1341957600,27547.0,3.1067314,696.079
1341961200,22738.0,3.2409139,680.00525
1341964800,15628.0,3.391721,672.8551
1341968400,9279.0,3.4395223,643.3645
1341972000,5831.0,3.477854,629.58856
1341975600,3919.0,3.8228822,663.7778
1341979200,3154.0,4.2850924,666.77997
1341982800,4314.0,4.3483596,621.379
1341986400,11980.0,3.1544538,561.26025
1341990000,21848.0,2.8242967,660.5312
1341993600,27072.0,2.4989839,780.5634
1341997200,26277.0,2.3687382,819.52155
1342000800,23400.0,2.5173848,847.19806
1342004400,22584.0,2.4858115,859.07935
1342008000,23647.0,2.4789624,852.47107
1342011600,23234.0,2.6559823,889.1492
1342015200,23685.0,2.6926067,876.16736
1342018800,21827.0,2.8502197,872.18365
1342022400,18874.0,2.8837357,842.5954
1342026000,23477.0,2.7029917,817.6232
1342029600,30901.0,2.5503514,774.0687
1342033200,33676.0,2.5305362,714.807
1342036800,31414.0,2.8491063,723.35944
1342040400,31630.0,3.0458608,728.9292
1342044000,29556.0,3.0925074,724.3829
1342047600,25654.0,3.2499557,719.34247
1342051200,18790.0,3.269859,689.54395
1342054800,11123.0,3.401155,647.1025
1342058400,7078.0,3.4742987,640.127
1342062000,4703.0,3.6803744,655.1531
1342065600,3579.0,4.4474483,682.45374
1342069200,4496.0,4.5319824,623.6361
1342072800,12183.0,3.197588,566.66095
1342076400,21547.0,2.7923877,665.36633
1342080000,26404.0,2.535119,850.8982
1342083600,25576.0,2.4528677,877.259
1342087200,23751.0,2.5313478,858.9151
1342090800,23264.0,2.5844758,852.31256
1342094400,24250.0,2.5704918,854.5341
1342098000,23799.0,2.7887995,888.3002
1342101600,24337.0,2.8970096,929.09924
